index,dpt_pseudotime
Run4_164631978392302,0.028392712
Run4_164698906385694,0.21874526
Run4_164698906868444,0.54663426
Run4_164698920971171,0.3420239
Run4_164698921000299,0.7618601
Run4_164698921291108,0.32259148
Run4_164698921490659,0.109292865
Run4_164698921814381,0.48115185
Run4_164698934069596,0.3194733
Run4_164753398685099,0.37360245
Run4_164753426303725,0.6639915
Run4_164753426508723,0.22593582
Run4_164753445407147,0.16589528
Run4_164753445672798,0.7378666
Run4_164761063766380,0.1544028
Run4_164761063865710,0.1403224
Run4_164761063865758,0.100091726
Run4_164761064061293,0.43443474
Run4_164769505065206,0.50072944
Run4_164769519487917,0.63132644
Run4_164769519786931,0.61205935
Run4_164769532368732,0.17528015
Run4_164769532405483,0.5927614
Run4_164769551043302,0.22151472
Run4_164769551531430,0.24263254
Run4_164769551567579,0.49905884
Run4_164818762755372,0.69370806
Run4_164818762807660,0.29256257
Run4_164818790858147,0.054953583
Run4_164818809441715,0.6084658
Run4_165164911094003,0.9069532
Run4_165164925213403,0.48207313
Run4_165164925705572,0.22097144
Run4_165164925737884,0.25136366
Run4_165164925794147,0.081057206
Run4_165164937825124,0.29947978
Run4_165164938345331,0.35374287
Run4_165188413635867,0.052276753
Run4_165188426128286,0.07879968
Run4_165188444796766,0.18606867
Run4_165232422111022,0.14305913
Run4_165232436493172,0.5695859
Run4_165232436500270,0.037309628
Run4_165232436800355,0.27204183
Run4_165232437250292,0.6030475
Run4_165232468155182,0.2139786
Run4_165232468453294,0.36306933
Run4_165302215034677,0.033113506
Run4_165302229921125,0.2493905
Run4_165302229973411,0.36125308
Run4_165302230538459,0.14267026
Run4_165302242536245,0.23239714
Run4_165302261111670,0.37232956
Run4_165325568949149,0.63215214
Run4_165325569190683,0.16985105
Run4_165325569191140,0.8127299
Run4_165325569444149,0.44526064
Run4_165325569472300,0.46402425
Run4_165325596182942,0.5594958
Run4_165325596974387,0.23285331
Run4_165325615880485,0.15737084
Run4_165327850617764,0.2582973
Run4_165327851415854,0.67583776
Run4_165327865265508,0.09934906
Run4_165327865305014,0.16767855
Run4_165327865342814,0.078135505
Run4_165327896762652,0.21896546
Run4_165327897225573,0.123388484
Run4_165385699191094,0.22306846
Run4_165385699191715,0.19683073
Run4_165385726474030,0.5560659
Run4_165385744804644,0.7124389
Run4_165385745418163,0.73073876
Run4_165738959525661,0.5283619
Run4_165738960055203,0.15208259
Run4_165738974964133,0.12206007
Run4_165738975021787,0.2388048
Run4_165741375405493,0.30030844
Run4_165741375740316,0.34493932
Run4_165741390884211,0.08982177
Run4_165741402700662,0.25465304
Run4_165741421813099,0.18331946
Run4_165741422328555,0.75630456
Run4_165851837098413,0.6529662
Run4_165851882969884,0.19448921
Run4_165858427955635,0.30994645
Run4_165858428012773,0.64190334
Run4_165858428246939,0.08912205
Run4_165858428710309,0.2037675
Run4_165858428742579,0.17593226
Run4_165858441062691,0.5334653
Run4_165858459925294,0.19447692
Run4_165860292316397,0.57468826
Run4_165860339018076,0.6310485
Run4_165945520872804,0.20870402
Run4_165945520899886,0.20063344
Run4_165945548167606,0.8262469
Run4_165945548589915,0.79694533
Run4_165945548695347,0.07595595
Run4_165946191964982,0.20645541
Run4_165946191985518,0.054943394
Run4_165946238094685,0.08235999
Run4_165946238581555,0.26310673
Run4_166264153945974,0.18861233
Run4_166264181274933,0.16186182
Run4_166264181472549,0.49881098
Run4_166264181541595,0.15116869
Run4_166264200448795,0.43165976
Run4_166288044255972,0.19690886
Run4_166288044440883,0.15845425
Run4_166288045061981,0.106987864
Run4_166288058936093,0.2282686
Run4_166288059484011,0.13691774
Run4_166288071743342,0.16929114
Run4_166288071781093,0.16117258
Run4_166288090421678,0.25615713
Run4_166288091172085,0.09098504
Run4_166288091204518,0.21420182
Run4_166290890345373,0.066141374
Run4_166290890869157,0.2918441
Run4_166290909715892,0.21591714
Run4_166332068444526,0.12096797
Run4_166332082383078,0.55349076
Run4_166332094860132,0.10478317
Run4_166332095646443,0.08261879
Run4_166332095651107,0.44185993
Run4_166351395244773,0.059289113
Run4_166351422549219,0.9083043
Run4_166351422572892,0.26838458
Run4_166400384715572,0.1650412
Run4_166400399718763,0.26775977
Run4_166400431085917,0.2455251
Run4_166400431123379,0.71812934
Run4_166400431147246,0.2700447
Run4_166400431373164,0.5892183
Run4_166402800405918,0.22455059
Run4_166402827937654,0.14278106
Run4_166402828397278,0.15987498
Run4_166402846776101,0.2686517
Run4_166416894024044,0.41783088
Run4_166416908205293,0.71851504
Run4_166416908213147,0.16797684
Run4_166416908434804,0.0231091
Run4_166416908728038,0.61161166
Run4_166416921054563,0.13632347
Run4_166416921287019,0.1039736
Run4_166416921324324,0.071543485
Run4_166416939444532,0.19646388
Run4_166416940185454,0.60004085
Run4_166469252832180,0.33960253
Run4_166469252861171,0.19672577
Run4_166469253118774,0.14391772
Run4_166469253613812,0.07038713
Run4_166469265381213,0.026835809
Run4_166469265746845,0.22165936
Run4_166469284354269,0.10160556
Run4_169014006836124,0.15416642
Run4_169014052641571,0.4911381
Run4_169022462769963,0.3611263
Run4_169022477199211,0.08635885
Run4_169022508166572,0.43601802
Run4_169027831216484,0.34874514
Run4_169027831458102,0.34058923
Run4_169027845438758,0.25206283
Run4_169027877072227,0.32210702
Run4_169027877332726,0.16430224
Run4_169082591504619,0.21435596
Run4_169082592286508,0.28156972
Run4_169082606972126,0.09920296
Run4_169082619619038,0.18851976
Run4_169082619620075,0.20501883
Run4_169151714249011,0.13719167
Run4_169151728609587,0.19259626
Run4_169151728629614,0.16043745
Run4_169151741151469,0.5164331
Run4_169156948449012,0.032119997
Run4_169156963121974,0.070954286
Run4_169156963649267,0.16169912
Run4_169156975679342,0.2613091
Run4_169156994784099,0.028388003
Run4_169158171053486,0.5655161
Run4_169158171125549,0.13588959
Run4_169158171545006,0.5071047
Run4_169158202517812,0.31544882
Run4_169158827755804,0.5912292
Run4_169158842205990,0.07013982
Run4_169158854723430,0.018830813
Run4_169158855224606,0.48217455
Run4_169174262569195,0.21203749
Run4_169174276992309,0.18968716
Run4_169174277412580,0.10661623
Run4_169174289804012,0.22115955
Run4_169174290090844,0.27985913
Run4_169174290291939,0.19469196
Run4_169174309156595,0.22786555
Run4_169572486232813,0.18489219
Run4_169572486245163,0.5862751
Run4_169572513827550,0.3179494
Run4_169572532448107,0.25481522
Run4_169572532960157,0.71873856
Run4_169579762052517,0.17487963
Run4_169579762112812,0.19658053
Run4_169579780893038,0.1320182
Run4_169587518682979,0.72776663
Run4_169587518884660,0.24672979
Run4_169587533334875,0.06809784
Run4_169587533535589,0.20401908
Run4_169587533592877,0.11402617
Run4_169587533858614,0.16218045
Run4_169723749914356,0.038647864
Run4_169723764791516,0.03523188
Run4_169723765058803,0.667225
Run4_169723777104246,0.0890951
Run4_169723777702643,0.32844162
Run4_169723777735083,0.63244104
Run4_169723795725230,0.29705197
Run4_169723795986867,0.20769277
Run4_169727105906971,0.34763983
Run4_169727120304363,0.17361721
Run4_169727120555301,0.043401588
Run4_169727120566196,0.063752584
Run4_169727132322141,0.27146232
Run4_169727152012531,0.2055345
Run4_169768847366942,0.108550586
Run4_169768874531107,0.22874115
Run4_169793543387868,0.55046004
Run4_169793557744547,0.73961776
Run4_169793557747629,0.16848639
Run4_169793570138844,0.2686418
Run4_169793570355572,0.2928282
Run4_169794750863131,0.15320753
Run4_169794751290212,0.24136005
Run4_169794751609180,0.090374686
Run4_169794765970726,0.23644626
Run4_169794766038774,0.17791557
Run4_169794766224757,0.044169135
Run4_169794778028974,0.1702679
Run4_169794797517683,0.28435862
Run4_169794797791469,0.5065413
Run4_169795556849566,0.1886281
Run4_169795583335342,0.29008967
Run4_169795603028779,0.6441724
Run4_170137155157238,0.56440115
Run4_170137155200884,0.27310127
Run4_170137155393252,0.30356142
Run4_170137167547758,0.116245694
Run4_170137167711068,0.18436372
Run4_170137186425262,0.2369367
Run4_170137186425637,0.28033128
Run4_170180358564637,0.24567664
Run4_170180373011182,0.2193305
Run4_170180373035811,0.2671444
Run4_170180373048603,0.45428172
Run4_170180373273324,0.32393187
Run4_170180373760420,0.2202705
Run4_170181075561397,0.72450346
Run4_170181075786531,0.53061235
Run4_170181075856611,0.25925276
Run4_170181076343515,0.17081718
Run4_170198343543083,0.124503486
Run4_170198344091502,0.1884057
Run4_170198358190515,0.5576006
Run4_170198358251748,0.8172759
Run4_170198358415277,0.3047881
Run4_170198358768860,0.043045893
Run4_170198358997750,0.06632124
Run4_170198370735838,0.6037541
Run4_170198371527987,0.015379132
Run4_170198371620710,0.16920659
Run4_170198389603227,0.15493454
Run4_170198389897637,0.32300964
Run4_170198389909342,0.22177683
Run4_170198389931294,0.20511071
Run4_170198390135595,0.34490162
Run4_170198390462884,0.032469034
Run4_170199685687203,0.086674385
Run4_170199685744989,0.13647106
Run4_170199713011614,0.20210472
Run4_170199731882726,0.3148538
Run4_170199731886885,0.20412064
Run4_170258487786910,0.32008293
Run4_170258487954164,0.20487198
Run4_170258488281828,0.95262474
Run4_170258501060908,0.097516455
Run4_170265183959972,0.20617369
Run4_170265184692014,0.19074017
Run4_170265199196588,0.6469688
Run4_170265211464501,0.42568848
Run4_170265230300910,0.21039692
Run4_170265230661556,0.5526221
Run4_170265230849779,0.9254003
Run4_170268002532260,0.23129475
Run4_170268002989869,0.2139503
Run4_170268003261859,0.0654448
Run4_170268017257310,0.23309238
Run4_170268017449691,0.04681562
Run4_170268017453342,0.5412397
Run4_170268029770036,0.49634612
Run4_170268030089062,0.07564325
Run4_170268030590196,0.5401354
Run4_170268049172398,0.97029686
Run4_170276726982966,0.14790608
Run4_170276741343972,0.9488586
Run4_170276741830507,0.51798165
Run4_170276741868852,0.30329418
Run4_170276742097203,0.0927518
Run4_170276772767651,0.15801753
Run4_170327461022045,0.6103438
Run4_170327461455716,0.18225054
Run4_170327475927477,0.91615176
Run4_170327476169508,0.56296784
Run4_170327488772405,0.056553572
Run4_170343432875308,0.3323635
Run4_170343433156524,0.30543318
Run4_170343448131827,0.25746393
Run4_170343460137829,0.053863738
Run4_170343460457182,0.030129908
Run4_170343460891934,0.1880553
Run4_170343479232940,0.104654126
Run4_170343479589596,0.24518228
Run4_170344372688676,0.2783478
Run4_170344387659996,0.2955375
Run4_170344399948526,0.060158424
Run4_170344400481003,0.3057723
Run4_170660052458923,0.5322637
Run4_170660067457310,0.051061288
Run4_170660098693982,0.20884678
Run4_170660098890014,0.066082254
Run4_170745952070499,0.13180904
Run4_170745952132452,0.621619
Run4_170745952684387,0.34931603
Run4_170745979386291,0.2892219
Run4_170745979922142,0.33532593
Run4_170745998031085,0.18709701
Run4_170798565509430,0.22782576
Run4_170798566000413,0.23663934
Run4_170798580418413,0.063188195
Run4_170798592510388,0.19560525
Run4_170798612072347,0.1646692
Run4_170877887888611,0.16248158
Run4_170877888190765,0.21462607
Run4_170877888706870,0.2532095
Run4_170877902862702,0.1108953
Run4_170877915092702,0.2741451
Run4_170877915981547,0.118798554
Run4_170877933992798,0.4242881
Run4_170877934037926,0.53336173
Run4_170877934516083,0.27273735
Run4_170877934779611,0.32937768
Run4_191026787670262,0.36874834
Run4_191026787674525,0.26149598
Run4_191026802350828,0.24647526
Run4_191026814932726,0.22844629
Run4_191026834331566,0.35372338
Run4_191080743165213,0.33246157
Run4_191080758131627,0.299014
Run4_191080789887787,0.67447275
Run4_191096715635491,0.36618134
Run4_191096715656484,0.4680816
Run4_191096715693277,0.2539621
Run4_191096715696925,0.17071249
Run4_191096729487278,0.2212554
Run4_191096730273651,0.5381029
Run4_191096730372014,0.33330977
Run4_191096742636467,0.06570884
Run4_191096742700781,0.20299911
Run4_191096760949678,0.53285956
Run4_191096760954094,0.22395134
Run4_191096761014509,0.51364475
Run4_191096761047275,0.26499268
Run4_191210531801398,0.5698727
Run4_191210578165158,0.40753025
Run4_191210578200421,0.72580314
Run4_191215632299814,0.3038127
Run4_191215632598755,0.20248805
Run4_191215646464924,0.2108165
Run4_191215678445341,0.112761326
Run4_191226637564331,0.5189465
Run4_191226637598108,0.55714625
Run4_191226652313821,0.5957045
Run4_191226665101172,0.27701482
Run4_191226684336484,0.16563521
Run4_191553860393388,0.052498356
Run4_191553860942637,0.13741897
Run4_191553860980005,0.11126899
Run4_191553875392366,0.12587649
Run4_191553888172908,0.43051043
Run4_191553888509214,0.018419616
Run4_191576409230699,0.023307875
Run4_191576424007462,0.34365305
Run4_191576437020893,0.45423505
Run4_191645397764444,0.022134317
Run4_191645412087659,0.23655084
Run4_191645412452635,0.56621003
Run4_191645443803486,0.85383815
Run4_191647276193582,0.63256884
Run4_191647276264219,0.49604002
Run4_191647290936222,0.20048288
Run4_191647291132852,0.25363702
Run4_191647303558964,0.5933456
Run4_191647322069734,0.44940045
Run4_191647322139957,0.5562452
Run4_191647322684844,0.10779298
Run4_191691433565477,0.28994197
Run4_191691433891620,0.09107031
Run4_191691460925726,0.28588325
Run4_191691461609772,0.07069827
Run4_191691479702894,0.27424884
Run4_191708881966812,0.25565803
Run4_191708882680619,0.31389937
Run4_191708897074011,0.17998302
Run4_191708897167197,0.068908155
Run4_191708897331555,0.6874852
Run4_191708909656502,0.08857944
Run4_191708928822198,0.4810114
Run4_191756798220078,0.117093645
Run4_191756798445998,0.6782603
Run4_191756813060845,0.25851557
Run4_191756813159206,0.5294328
Run4_191756825385244,0.13491827
Run4_191756843760053,0.047515392
Run4_191756844055782,0.13337089
Run4_191760421510452,0.0802663
Run4_191760422063012,0.5467497
Run4_191760422255454,0.493375
Run4_191760436250853,0.6718277
Run4_191760436680555,0.28237876
Run4_191760449517475,0.48417294
Run4_191760449620315,0.036162306
Run4_191774111938413,0.3204632
Run4_191774126656237,0.13457371
Run4_191774127220660,0.24620424
Run4_191774158347107,0.18637922
Run4_192101737523115,0.3421323
Run4_192101737524468,0.20963813
Run4_192101752167323,0.44784912
Run4_192121064778654,0.8570651
Run4_192121092032357,0.06042686
Run4_192121092139252,0.11028842
Run4_192121092557547,0.7010526
Run4_192121092586931,0.06851159
Run4_192121092594915,0.054547098
Run4_192121111173931,0.74515504
Run4_192180120311715,0.20677444
Run4_192180120345908,0.17874072
Run4_192180120381299,0.056387667
Run4_192180120643819,0.07061174
Run4_192180134984044,0.8251331
Run4_192180135835932,0.31782869
Run4_192255416482541,0.24832623
Run4_192255431231854,0.21920726
Run4_192255443749213,0.18237215
Run4_192255443823837,0.27487507
Run4_192255443986782,0.29023722
Run4_192255444339116,0.23809953
Run4_192255444535669,0.19382568
Run4_192255444540643,0.029841395
Run4_192255463156659,0.103183515
Run4_192306956155244,0.2063695
Run4_192306956167478,0.23287839
Run4_192306956384989,0.30482298
Run4_192307002465011,0.21003161
Run4_192307003013430,0.10603385
Run4_192315278383987,0.3712541
Run4_192315323763123,0.15729675
Run4_192315324022046,0.6408417
Run4_192317708159836,0.20247613
Run4_192317708224733,0.20807911
Run4_192317708229035,0.50970817
Run4_192317721295644,0.17894623
Run4_192317739722540,0.25908142
Run4_192317739947763,0.45668152
Run4_192317740209949,0.05810318
Run4_192317740505381,0.12874842
Run4_192325895502708,0.12710501
Run4_192325896325541,0.25445706
Run4_192325908097756,0.9190376
Run4_192325908359596,0.30048445
Run4_192325908392675,0.1415503
Run4_192653655132078,0.22763065
Run4_192653655660395,0.056108538
Run4_192653655980316,0.19572598
Run4_192653687379885,0.6623921
Run4_192678083288372,0.06383571
Run4_192678083344310,0.19939882
Run4_192678083545443,0.16742748
Run4_192678083648228,0.2935673
Run4_192678095411638,0.30395606
Run4_192678095632236,0.5258995
Run4_192678114514805,0.59703434
Run4_192678114842932,0.2208525
Run4_192718870533934,0.5003023
Run4_192718870857580,0.48656064
Run4_192718885735134,0.11840514
Run4_192718898096035,0.17399427
Run4_192718916672243,0.09885813
Run4_192729608283885,0.2545519
Run4_192729622923182,0.13785318
Run4_192729623189917,0.018519534
Run4_192729635547060,0.21984021
Run4_192729635765173,0.5243764
Run4_192745848031667,0.23629093
Run4_192745848400612,0.052947104
Run4_192745875393331,0.5007651
Run4_192745875859363,0.2623855
Run4_192745876182949,0.38800922
Run4_192747056519990,0.28015938
Run4_192747056772916,0.18619859
Run4_192747056813853,0.10158347
Run4_192747070712604,0.18742274
Run4_192747070778206,0.40419978
Run4_192747083622644,0.27464667
Run4_192747102161259,0.5438677
Run4_192747102162333,0.07057629
Run4_192747102223796,0.5774071
Run4_192788844461428,0.027434189
Run4_192788844633509,0.6681862
Run4_192806917127605,0.10206785
Run4_192806917893027,0.3116005
Run4_192806931781980,0.07487486
Run4_192806931815150,0.1626288
Run4_192806944434908,0.053666957
Run4_192806944652638,0.12190763
Run4_192806963338021,0.63832366
Run4_192806963592092,0.37636185
Run4_192806964049651,0.10650436
Run4_192859665184630,0.6525574
Run4_192859665517492,0.46031156
Run4_192859679713069,0.115884475
Run4_192859680230813,0.48451528
Run4_192859711334757,0.78709906
Run4_195426041883886,0.114417374
Run4_195426042109174,0.63474077
Run4_195426057313636,0.24901281
Run4_195426057373486,0.31907445
Run4_195426069206942,0.13551489
Run4_195426088052590,0.38820732
Run4_195546181429484,0.16630854
Run4_195546182008028,0.49361995
Run4_195546194013029,0.7927763
Run4_195546194598117,0.38416365
Run4_195546213660462,0.4455409
